Local time	Ask	Bid	AskVolume	BidVolume
01.01.2010 20:45:25.818 GMT+0300	1.43301	1.43288	2.7	1.5
01.01.2010 20:45:26.166 GMT+0300	1.43303	1.43289	3.6	1.5
01.01.2010 20:45:28.382 GMT+0300	1.43303	1.43291	4.7	2.7
01.01.2010 20:45:29.268 GMT+0300	1.43301	1.43291	5.3	1.5
01.01.2010 20:45:29.490 GMT+0300	1.433	1.43288	1.5	4.2
01.01.2010 20:45:34.058 GMT+0300	1.43299	1.43285	3	3
01.01.2010 20:45:36.150 GMT+0300	1.43297	1.43287	1.5	1.9
01.01.2010 20:45:37.524 GMT+0300	1.43297	1.43287	2.7	1.5
01.01.2010 20:45:38.288 GMT+0300	1.43296	1.43286	1.5	2.5
01.01.2010 20:45:40.798 GMT+0300	1.43296	1.43284	8.5	1.5
01.01.2010 20:45:43.689 GMT+0300	1.43293	1.43282	1.9	4.4
01.01.2010 20:45:50.458 GMT+0300	1.43289	1.43278	1.7	2.1
01.01.2010 20:45:54.100 GMT+0300	1.43291	1.43275	1.2	2.5
01.01.2010 20:45:56.299 GMT+0300	1.43287	1.43275	2.3	1.5
01.01.2010 20:46:02.934 GMT+0300	1.43298	1.43286	4.5	1.5
01.01.2010 20:46:05.021 GMT+0300	1.43301	1.4329	1.7	20.9
01.01.2010 20:46:09.934 GMT+0300	1.43302	1.43292	1.7	2.1
01.01.2010 20:46:13.441 GMT+0300	1.43303	1.43291	1.7	1.5
01.01.2010 20:46:15.489 GMT+0300	1.43303	1.43289	1.5	1.5
01.01.2010 20:46:20.933 GMT+0300	1.43301	1.43287	1.4	22.2
01.01.2010 20:46:23.011 GMT+0300	1.43294	1.43284	2.3	3
01.01.2010 20:46:26.540 GMT+0300	1.43294	1.4328	1.5	1.5
01.01.2010 20:46:32.207 GMT+0300	1.43297	1.43285	1.5	1.4
01.01.2010 20:46:34.058 GMT+0300	1.43298	1.43291	4.2	2.3
01.01.2010 20:46:36.592 GMT+0300	1.43304	1.4329	1.5	1.5
01.01.2010 20:46:38.690 GMT+0300	1.43304	1.43292	2.3	1.5
01.01.2010 20:46:39.050 GMT+0300	1.43308	1.43292	1.5	2.1
01.01.2010 20:46:39.160 GMT+0300	1.43307	1.43295	2.7	1.5
01.01.2010 20:46:42.650 GMT+0300	1.43306	1.43296	4.5	1.9
01.01.2010 20:46:44.322 GMT+0300	1.43308	1.43296	1.7	1.5
01.01.2010 20:46:47.093 GMT+0300	1.43312	1.43297	2.5	1.5
01.01.2010 20:46:52.104 GMT+0300	1.43313	1.433	1.5	1.5
01.01.2010 20:46:56.117 GMT+0300	1.43315	1.43301	9	1.2
01.01.2010 20:47:00.166 GMT+0300	1.43306	1.43292	1.5	1.5
01.01.2010 20:47:00.387 GMT+0300	1.43303	1.43292	4.9	4.2
01.01.2010 20:47:02.489 GMT+0300	1.43302	1.4329	8.5	1.5
01.01.2010 20:47:04.699 GMT+0300	1.43303	1.43287	1.9	1.5
01.01.2010 20:47:06.770 GMT+0300	1.43301	1.43289	3.8	4
01.01.2010 20:47:08.848 GMT+0300	1.433	1.43288	2.5	1.5
01.01.2010 20:47:09.752 GMT+0300	1.43301	1.43289	1.2	1.5
01.01.2010 20:47:10.424 GMT+0300	1.43304	1.43288	1.9	1.5
01.01.2010 20:47:12.866 GMT+0300	1.43303	1.43291	1.5	1.5
01.01.2010 20:47:13.200 GMT+0300	1.43303	1.4329	4.5	1.5
01.01.2010 20:47:17.050 GMT+0300	1.43303	1.43291	1.2	1.5
01.01.2010 20:47:22.741 GMT+0300	1.43303	1.43291	1.7	1.5
01.01.2010 20:47:25.627 GMT+0300	1.43304	1.4329	2.7	2.8
01.01.2010 20:47:27.831 GMT+0300	1.43303	1.43291	4.5	1.7
01.01.2010 20:47:30.121 GMT+0300	1.43303	1.43291	1.5	4
01.01.2010 20:47:32.587 GMT+0300	1.43302	1.43292	1.7	1.5
01.01.2010 20:47:36.001 GMT+0300	1.433	1.4329	2.3	4.2
01.01.2010 20:47:38.280 GMT+0300	1.43302	1.43289	2.7	2.3
01.01.2010 20:47:40.289 GMT+0300	1.43304	1.4329	1.5	1.5
01.01.2010 20:47:42.375 GMT+0300	1.43302	1.43289	1.5	4.5
01.01.2010 20:47:45.385 GMT+0300	1.43301	1.43287	2.5	4.5
01.01.2010 20:47:47.137 GMT+0300	1.43299	1.43289	3.4	1.5
01.01.2010 20:47:49.221 GMT+0300	1.43297	1.43287	2.1	2.1
01.01.2010 20:47:53.541 GMT+0300	1.43298	1.43285	1.5	5.1
01.01.2010 20:47:56.127 GMT+0300	1.43295	1.43285	1.5	2.3
01.01.2010 20:48:02.931 GMT+0300	1.43304	1.43292	3	1.7
01.01.2010 20:48:05.020 GMT+0300	1.43302	1.43289	1.5	5.1
01.01.2010 20:48:06.474 GMT+0300	1.43299	1.43287	3.1	4.4
01.01.2010 20:48:09.414 GMT+0300	1.43296	1.43284	2.3	2.5
01.01.2010 20:48:12.519 GMT+0300	1.43296	1.43284	2.3	1.5
01.01.2010 20:48:14.631 GMT+0300	1.43293	1.43283	1.7	2.3
01.01.2010 20:48:14.757 GMT+0300	1.43296	1.4328	1.7	3
01.01.2010 20:48:17.463 GMT+0300	1.43295	1.43283	2.3	1.1
01.01.2010 20:48:20.043 GMT+0300	1.43293	1.43279	2.5	1.5
01.01.2010 20:48:22.113 GMT+0300	1.43291	1.43278	1.5	5.5
01.01.2010 20:48:24.952 GMT+0300	1.43288	1.4328	4.9	3.8
01.01.2010 20:48:26.984 GMT+0300	1.4329	1.43279	2.3	5.4
01.01.2010 20:48:29.454 GMT+0300	1.43292	1.43281	3.4	5.3
01.01.2010 20:48:31.464 GMT+0300	1.43294	1.43282	1.4	3
01.01.2010 20:48:35.776 GMT+0300	1.43294	1.43281	1.5	4.4
01.01.2010 20:48:38.744 GMT+0300	1.43295	1.43283	1.7	1.5
01.01.2010 20:48:40.984 GMT+0300	1.43297	1.43284	7.9	3.6
01.01.2010 20:48:43.903 GMT+0300	1.43297	1.43284	3	1.9
01.01.2010 20:48:46.773 GMT+0300	1.43295	1.43283	1.2	5.4
01.01.2010 20:48:48.793 GMT+0300	1.43296	1.43281	2.3	1.5
01.01.2010 20:48:51.372 GMT+0300	1.43299	1.43283	1.5	2.3
01.01.2010 20:48:53.435 GMT+0300	1.43301	1.43288	1.7	3.8
01.01.2010 20:48:57.794 GMT+0300	1.43303	1.43291	1.5	4.2
01.01.2010 20:49:05.419 GMT+0300	1.43303	1.43293	1.2	1.4
01.01.2010 20:49:05.477 GMT+0300	1.43303	1.43289	8.1	4.5
01.01.2010 20:49:08.651 GMT+0300	1.43303	1.43288	2.1	2.1
01.01.2010 20:49:11.678 GMT+0300	1.43301	1.43289	1.5	3.8
01.01.2010 20:49:15.395 GMT+0300	1.433	1.4329	3	4.7
01.01.2010 20:49:17.475 GMT+0300	1.433	1.43287	5.5	2.3
01.01.2010 20:49:19.764 GMT+0300	1.43299	1.43287	1.5	1.9
01.01.2010 20:49:22.055 GMT+0300	1.433	1.43288	4.4	1.7
01.01.2010 20:49:24.195 GMT+0300	1.43298	1.43288	1.5	1.5
01.01.2010 20:49:26.222 GMT+0300	1.433	1.43289	1.9	4.9
01.01.2010 20:49:28.313 GMT+0300	1.43301	1.43291	1.7	1.5
01.01.2010 20:49:34.294 GMT+0300	1.43301	1.43289	1.7	11.5
01.01.2010 20:49:37.553 GMT+0300	1.43302	1.43288	2.5	1.5
01.01.2010 20:49:40.072 GMT+0300	1.433	1.43287	2.5	1.5
01.01.2010 20:49:43.464 GMT+0300	1.43299	1.43289	1.5	1.9
01.01.2010 20:49:45.854 GMT+0300	1.43302	1.43289	3.6	1.5
01.01.2010 20:49:48.224 GMT+0300	1.433	1.4329	3	1.7
01.01.2010 20:49:50.378 GMT+0300	1.43298	1.43289	4.4	1.7
01.01.2010 20:49:53.004 GMT+0300	1.43297	1.43287	2.9	2.3
01.01.2010 20:50:06.580 GMT+0300	1.43295	1.43279	1.5	1.5
01.01.2010 20:50:09.954 GMT+0300	1.43288	1.43278	2.5	1.5
01.01.2010 20:50:12.524 GMT+0300	1.43284	1.43273	1.5	3.2
01.01.2010 20:50:14.864 GMT+0300	1.43279	1.43268	2.5	1.5
01.01.2010 20:50:16.955 GMT+0300	1.43274	1.43264	5.3	7.1
01.01.2010 20:50:19.722 GMT+0300	1.4327	1.43258	2.7	1.8
01.01.2010 20:50:21.745 GMT+0300	1.43263	1.43249	2.5	1.5
01.01.2010 20:50:21.908 GMT+0300	1.43256	1.43244	1.5	3.4
01.01.2010 20:50:24.354 GMT+0300	1.43254	1.43244	1.7	1.5
01.01.2010 20:50:27.265 GMT+0300	1.43261	1.43249	3.2	1.5
01.01.2010 20:50:29.794 GMT+0300	1.43272	1.4326	5.9	1.5
01.01.2010 20:50:33.781 GMT+0300	1.43283	1.43271	1.5	1.7
01.01.2010 20:50:33.893 GMT+0300	1.43291	1.43284	2.4	1.5
01.01.2010 20:50:36.241 GMT+0300	1.43298	1.43286	1.5	4.4
01.01.2010 20:50:40.513 GMT+0300	1.43296	1.43284	3.8	4
01.01.2010 20:50:40.626 GMT+0300	1.43292	1.4328	1.7	3.8
01.01.2010 20:50:47.794 GMT+0300	1.43289	1.43276	4.7	2.7
01.01.2010 20:50:49.994 GMT+0300	1.43285	1.43273	2.5	1.5
01.01.2010 20:50:52.205 GMT+0300	1.4328	1.43267	1.5	1.5
01.01.2010 20:50:52.836 GMT+0300	1.43275	1.43259	2.3	3
01.01.2010 20:50:54.254 GMT+0300	1.43266	1.43254	3	1.5
01.01.2010 20:50:59.549 GMT+0300	1.43263	1.43247	1.5	1.7
01.01.2010 20:51:06.025 GMT+0300	1.43257	1.43243	1.5	2.7
01.01.2010 20:51:09.118 GMT+0300	1.43256	1.43242	1.5	5.7
01.01.2010 20:51:11.998 GMT+0300	1.43254	1.43241	2.9	3.8
01.01.2010 20:51:15.036 GMT+0300	1.43252	1.4324	2.5	1.5
01.01.2010 20:51:17.686 GMT+0300	1.4325	1.43238	1.5	3.2
01.01.2010 20:51:19.705 GMT+0300	1.43249	1.43237	1.9	3
01.01.2010 20:51:20.051 GMT+0300	1.43249	1.43237	4.9	3
01.01.2010 20:51:22.847 GMT+0300	1.43253	1.43239	5.3	1.5
01.01.2010 20:51:28.808 GMT+0300	1.43258	1.43244	1.5	3.6
01.01.2010 20:51:41.407 GMT+0300	1.43262	1.43248	7.9	4.5
01.01.2010 20:51:44.770 GMT+0300	1.43261	1.43251	2.3	6.6
01.01.2010 20:51:47.011 GMT+0300	1.43259	1.43247	1.5	5.1
01.01.2010 20:51:49.215 GMT+0300	1.43256	1.43242	1.5	1.5
01.01.2010 20:51:51.297 GMT+0300	1.43252	1.43244	1.5	1.5
01.01.2010 20:51:52.035 GMT+0300	1.4325	1.43242	2.9	3
01.01.2010 20:51:54.949 GMT+0300	1.43252	1.43241	1.5	5.5
01.01.2010 20:51:57.088 GMT+0300	1.43253	1.43242	1.5	4.2
01.01.2010 20:51:59.099 GMT+0300	1.43254	1.43244	12.6	1.7
01.01.2010 20:52:01.927 GMT+0300	1.43261	1.43249	6.6	1.5
01.01.2010 20:52:04.346 GMT+0300	1.43267	1.43253	1.5	3.8
01.01.2010 20:52:07.686 GMT+0300	1.43272	1.43262	1.5	1.5
01.01.2010 20:52:09.197 GMT+0300	1.4328	1.4327	4.9	1.5
01.01.2010 20:52:09.796 GMT+0300	1.43287	1.43277	3	1.5
01.01.2010 20:52:12.647 GMT+0300	1.43289	1.43277	2.7	3
01.01.2010 20:52:19.418 GMT+0300	1.43285	1.43276	3	2.3
01.01.2010 20:52:20.867 GMT+0300	1.43282	1.4327	2.7	1.5
01.01.2010 20:52:23.553 GMT+0300	1.4328	1.43268	1.5	1.5
01.01.2010 20:52:26.814 GMT+0300	1.43279	1.43267	4.7	1.5
01.01.2010 20:52:26.924 GMT+0300	1.43277	1.43269	1.2	1.7
01.01.2010 20:52:31.218 GMT+0300	1.43279	1.43266	3.6	3.8
01.01.2010 20:52:34.507 GMT+0300	1.43279	1.43267	1.5	2.7
01.01.2010 20:52:43.566 GMT+0300	1.4328	1.43268	2.5	1.5
01.01.2010 20:52:49.487 GMT+0300	1.43283	1.43268	1.5	3.4
01.01.2010 20:52:54.579 GMT+0300	1.43285	1.43271	4.2	4
01.01.2010 20:53:08.947 GMT+0300	1.43287	1.43273	1.5	1.5
01.01.2010 20:53:11.425 GMT+0300	1.43288	1.43273	5.1	1.5
01.01.2010 20:53:14.908 GMT+0300	1.43289	1.43273	1.5	1.5
01.01.2010 20:53:18.965 GMT+0300	1.4329	1.43277	1.5	5.7
01.01.2010 20:53:21.977 GMT+0300	1.43292	1.43279	3.8	1.5
01.01.2010 20:53:24.496 GMT+0300	1.43293	1.43281	4.2	1.7
01.01.2010 20:53:26.506 GMT+0300	1.43292	1.4328	3.8	3.4
01.01.2010 20:53:28.956 GMT+0300	1.4329	1.43278	2.1	1.5
01.01.2010 20:53:31.002 GMT+0300	1.43285	1.43273	11	1.5
01.01.2010 20:53:33.867 GMT+0300	1.43284	1.43272	2.7	3.2
01.01.2010 20:53:36.025 GMT+0300	1.43281	1.43267	7.9	3.6
01.01.2010 20:53:38.621 GMT+0300	1.43279	1.43269	1.1	1.5
01.01.2010 20:53:42.530 GMT+0300	1.43282	1.43272	3.4	1.5
01.01.2010 20:53:44.647 GMT+0300	1.43284	1.43274	1.5	1.7
01.01.2010 20:53:50.237 GMT+0300	1.43286	1.43275	1.5	1.5
01.01.2010 20:53:51.272 GMT+0300	1.43288	1.43276	1.9	1.5
01.01.2010 20:53:52.779 GMT+0300	1.43286	1.43276	3.8	2.3
01.01.2010 20:53:55.376 GMT+0300	1.43287	1.43273	4	2.1
01.01.2010 20:54:00.315 GMT+0300	1.4329	1.43274	1.2	16.5
01.01.2010 20:54:00.880 GMT+0300	1.4329	1.43276	1.9	1.7
01.01.2010 20:54:01.102 GMT+0300	1.43288	1.43278	4.7	3.6
01.01.2010 20:54:06.155 GMT+0300	1.43289	1.43276	1.5	2.3
01.01.2010 20:54:08.636 GMT+0300	1.43289	1.43277	4.7	1.5
01.01.2010 20:54:10.862 GMT+0300	1.43291	1.43279	2.3	1.5
01.01.2010 20:54:11.844 GMT+0300	1.43291	1.43279	3.2	4.5
01.01.2010 20:54:12.939 GMT+0300	1.43292	1.43276	1.7	4.5
01.01.2010 20:54:13.052 GMT+0300	1.43288	1.43278	1.5	1.5
01.01.2010 20:54:14.446 GMT+0300	1.43291	1.43275	1.5	1.5
01.01.2010 20:54:16.874 GMT+0300	1.43291	1.43277	1.7	1.5
01.01.2010 20:54:17.136 GMT+0300	1.43293	1.43279	4.9	3
01.01.2010 20:54:18.104 GMT+0300	1.43295	1.43281	1.7	3.8
01.01.2010 20:54:20.156 GMT+0300	1.43294	1.4328	1.5	2.7
01.01.2010 20:54:22.349 GMT+0300	1.43292	1.4328	1.7	2.3
01.01.2010 20:54:22.883 GMT+0300	1.43291	1.43278	1.5	1.5
01.01.2010 20:54:24.906 GMT+0300	1.43293	1.43277	5.7	4.5
01.01.2010 20:54:25.347 GMT+0300	1.43293	1.43277	1.5	1.5
01.01.2010 20:54:25.456 GMT+0300	1.43293	1.43277	1.2	3.8
01.01.2010 20:54:30.805 GMT+0300	1.43292	1.43282	1.5	1.9
01.01.2010 20:54:33.784 GMT+0300	1.43294	1.4328	2.5	3
01.01.2010 20:54:35.991 GMT+0300	1.43293	1.43281	3	1.5
01.01.2010 20:54:37.655 GMT+0300	1.43294	1.43282	5.7	2.3
01.01.2010 20:54:38.124 GMT+0300	1.43289	1.43283	1.4	1.5
01.01.2010 20:54:43.667 GMT+0300	1.43291	1.43277	4.4	1.5
01.01.2010 20:54:53.246 GMT+0300	1.43289	1.43277	1.5	3.4
01.01.2010 20:55:00.985 GMT+0300	1.43286	1.43274	1.5	3.4
01.01.2010 20:55:03.213 GMT+0300	1.43287	1.43276	1.5	8.1
01.01.2010 20:55:03.437 GMT+0300	1.43286	1.43279	1.7	1.2
01.01.2010 20:55:03.916 GMT+0300	1.43287	1.43274	2.1	3
01.01.2010 20:55:04.028 GMT+0300	1.43286	1.43272	2.9	3
01.01.2010 20:55:08.556 GMT+0300	1.43281	1.43269	1.5	2.1
01.01.2010 20:55:10.609 GMT+0300	1.43281	1.43268	4.9	4.2
01.01.2010 20:55:12.825 GMT+0300	1.43283	1.43271	1.5	5.1
01.01.2010 20:55:15.135 GMT+0300	1.43286	1.43276	1.5	1.7
01.01.2010 20:55:18.186 GMT+0300	1.43292	1.43279	1.5	1.7
01.01.2010 20:55:21.836 GMT+0300	1.43291	1.43279	3.8	1.5
01.01.2010 20:55:31.914 GMT+0300	1.43288	1.43278	1.5	1.5
01.01.2010 20:55:34.448 GMT+0300	1.43286	1.43274	1.5	1.7
01.01.2010 20:55:38.825 GMT+0300	1.43286	1.43274	2.7	1.5
01.01.2010 20:55:41.043 GMT+0300	1.43286	1.43272	2.9	2.7
01.01.2010 20:55:44.797 GMT+0300	1.43284	1.43271	3.4	1.5
01.01.2010 20:55:46.844 GMT+0300	1.43284	1.43271	2.3	5.5
01.01.2010 20:55:50.576 GMT+0300	1.43283	1.43274	1.2	2.5
01.01.2010 20:55:54.083 GMT+0300	1.43286	1.43274	2.3	2.9
01.01.2010 20:56:03.846 GMT+0300	1.43295	1.43285	1.5	1.5
01.01.2010 20:56:09.220 GMT+0300	1.43297	1.43285	1.7	1.5
01.01.2010 20:56:11.757 GMT+0300	1.43297	1.43284	1.5	1.5
01.01.2010 20:56:14.430 GMT+0300	1.43297	1.43283	5.9	1.5
01.01.2010 20:56:18.310 GMT+0300	1.433	1.43285	10.5	1.7
01.01.2010 20:56:21.387 GMT+0300	1.43302	1.43288	2.3	2.3
01.01.2010 20:56:21.832 GMT+0300	1.43303	1.4329	2.7	3.6
01.01.2010 20:56:24.079 GMT+0300	1.43301	1.43287	4.5	1.5
01.01.2010 20:56:26.108 GMT+0300	1.43298	1.43285	1.2	1.4
01.01.2010 20:56:28.804 GMT+0300	1.43292	1.43282	1.9	1.5
01.01.2010 20:56:31.140 GMT+0300	1.4329	1.4328	1.5	2.3
01.01.2010 20:56:35.395 GMT+0300	1.4329	1.4328	1.4	22.2
01.01.2010 20:56:37.860 GMT+0300	1.43292	1.43282	2.3	1.3
01.01.2010 20:56:40.316 GMT+0300	1.43293	1.43281	1.5	1.2
01.01.2010 20:56:47.829 GMT+0300	1.43295	1.43281	4.2	1.7
01.01.2010 20:56:51.389 GMT+0300	1.43292	1.43281	1.5	1.9
01.01.2010 20:56:54.549 GMT+0300	1.43294	1.43282	1.5	2.3
01.01.2010 20:56:56.436 GMT+0300	1.43296	1.43282	1.5	3.8
01.01.2010 20:56:58.935 GMT+0300	1.43295	1.43285	1.5	5.3
01.01.2010 20:57:03.318 GMT+0300	1.43302	1.43292	2.9	1.5
01.01.2010 20:57:07.167 GMT+0300	1.433	1.43288	5.3	3.4
01.01.2010 20:57:11.897 GMT+0300	1.43298	1.43285	1.5	2.3
01.01.2010 20:57:12.325 GMT+0300	1.43297	1.43283	1.7	2.8
01.01.2010 20:57:18.697 GMT+0300	1.43295	1.43282	1.7	4.5
01.01.2010 20:57:19.162 GMT+0300	1.43293	1.43281	4.4	1.5
01.01.2010 20:57:19.794 GMT+0300	1.43293	1.43279	1.1	1.5
01.01.2010 20:57:21.188 GMT+0300	1.43291	1.43278	1.7	3.8
01.01.2010 20:57:23.684 GMT+0300	1.4329	1.43277	9	4.7
01.01.2010 20:57:24.856 GMT+0300	1.43292	1.43279	1.5	3.2
01.01.2010 20:57:27.428 GMT+0300	1.43292	1.43281	1.7	1.5
01.01.2010 20:57:30.238 GMT+0300	1.43293	1.43282	2.7	2.3
01.01.2010 20:57:32.738 GMT+0300	1.43294	1.43281	1.2	1.9
01.01.2010 20:57:37.956 GMT+0300	1.43294	1.43282	4.9	3.6
01.01.2010 20:57:41.288 GMT+0300	1.43293	1.43281	1.5	3.2
01.01.2010 20:57:44.758 GMT+0300	1.43294	1.43282	4.2	3.4
01.01.2010 20:57:46.787 GMT+0300	1.43295	1.43285	4.9	4.2
01.01.2010 20:57:47.168 GMT+0300	1.43295	1.43285	3.8	3.4
01.01.2010 20:57:49.458 GMT+0300	1.43295	1.43282	1.5	1.3
01.01.2010 20:57:52.438 GMT+0300	1.43296	1.43283	1.9	3
01.01.2010 20:57:58.106 GMT+0300	1.43299	1.43281	3	2.5
01.01.2010 20:57:58.441 GMT+0300	1.43295	1.43285	1.7	4
01.01.2010 20:58:04.909 GMT+0300	1.43295	1.43285	3.8	89.9
01.01.2010 20:58:07.358 GMT+0300	1.43294	1.43286	2.3	1.4
01.01.2010 20:58:10.114 GMT+0300	1.43297	1.43286	1.7	4.2
01.01.2010 20:58:12.299 GMT+0300	1.433	1.43286	4.4	1.7
01.01.2010 20:58:15.387 GMT+0300	1.43299	1.43289	2.7	1.9
01.01.2010 20:58:18.475 GMT+0300	1.43302	1.4329	2.3	3.4
01.01.2010 20:58:21.520 GMT+0300	1.43303	1.43291	3.8	6.2
01.01.2010 20:58:25.090 GMT+0300	1.43301	1.43289	1.5	1.4
01.01.2010 20:58:29.100 GMT+0300	1.43298	1.43286	1.5	1.5
01.01.2010 20:58:31.206 GMT+0300	1.43296	1.43283	3.8	1.7
01.01.2010 20:58:33.360 GMT+0300	1.43292	1.43284	1.5	1.5
01.01.2010 20:58:35.422 GMT+0300	1.43292	1.43281	1.1	2.1
01.01.2010 20:58:37.542 GMT+0300	1.43292	1.43278	1.5	3
01.01.2010 20:58:39.342 GMT+0300	1.4329	1.43278	1.9	6
01.01.2010 20:58:40.228 GMT+0300	1.43295	1.43282	3.8	6.2
01.01.2010 20:58:42.359 GMT+0300	1.43298	1.43286	1.4	3.8
01.01.2010 20:58:46.046 GMT+0300	1.43299	1.43286	9.8	1.5
01.01.2010 20:58:46.600 GMT+0300	1.43299	1.43289	2.3	5.1
01.01.2010 20:58:48.609 GMT+0300	1.43298	1.43287	1.5	3.4
01.01.2010 20:58:51.635 GMT+0300	1.43297	1.43285	8.7	1.4
01.01.2010 20:58:51.863 GMT+0300	1.43296	1.43286	8.5	1.5
01.01.2010 20:58:53.899 GMT+0300	1.43296	1.43284	1.5	3.4
01.01.2010 20:59:01.874 GMT+0300	1.43297	1.43284	1.5	1.7
01.01.2010 20:59:07.374 GMT+0300	1.43297	1.43283	4.4	6.4
01.01.2010 20:59:08.676 GMT+0300	1.43299	1.43286	4.5	1.5
01.01.2010 20:59:11.066 GMT+0300	1.433	1.43288	6.8	2.1
01.01.2010 20:59:13.106 GMT+0300	1.43302	1.4329	1.5	3.4
01.01.2010 20:59:16.075 GMT+0300	1.43303	1.43291	2.3	1.5
01.01.2010 20:59:18.916 GMT+0300	1.43299	1.43289	3.4	1.5
01.01.2010 20:59:21.104 GMT+0300	1.43299	1.43285	1.5	4.5
01.01.2010 20:59:23.177 GMT+0300	1.43297	1.43284	3	1.7
01.01.2010 20:59:25.216 GMT+0300	1.43296	1.43282	1.5	2.9
01.01.2010 20:59:28.503 GMT+0300	1.43296	1.43282	3.4	2.8
01.01.2010 20:59:30.638 GMT+0300	1.43297	1.43283	1.5	5.5
01.01.2010 20:59:33.076 GMT+0300	1.43296	1.4328	4.2	1.5
01.01.2010 20:59:38.327 GMT+0300	1.43292	1.43278	2.7	1.5
01.01.2010 20:59:39.788 GMT+0300	1.4329	1.43278	1.5	1.7
01.01.2010 20:59:41.364 GMT+0300	1.43293	1.43277	1.5	3.2
01.01.2010 20:59:43.776 GMT+0300	1.43293	1.43281	2.3	1.2
01.01.2010 20:59:46.904 GMT+0300	1.43294	1.43282	2.1	1.5
01.01.2010 20:59:49.876 GMT+0300	1.43294	1.43282	2.5	1.5
01.01.2010 20:59:50.221 GMT+0300	1.43295	1.43281	1.2	3.8
01.01.2010 20:59:52.096 GMT+0300	1.43294	1.43282	5.3	3.4
01.01.2010 20:59:54.765 GMT+0300	1.43296	1.43284	2.5	3.8
01.01.2010 21:00:03.367 GMT+0300	1.43297	1.43283	2.5	2.3
01.01.2010 21:00:05.947 GMT+0300	1.43294	1.43283	1.5	1.5
01.01.2010 21:00:08.156 GMT+0300	1.43293	1.43282	1.5	1.5
01.01.2010 21:00:08.489 GMT+0300	1.43291	1.43283	4	2.1
01.01.2010 21:00:13.947 GMT+0300	1.43293	1.43283	1.7	1.5
01.01.2010 21:00:16.787 GMT+0300	1.43296	1.43284	4.5	6
01.01.2010 21:00:23.027 GMT+0300	1.43298	1.43286	2.5	1.5
01.01.2010 21:00:26.566 GMT+0300	1.433	1.4329	5.1	2.5
01.01.2010 21:00:27.607 GMT+0300	1.43298	1.4329	3	1.3
01.01.2010 21:00:32.835 GMT+0300	1.43294	1.4328	3.4	1.7
01.01.2010 21:00:34.938 GMT+0300	1.43287	1.43277	2.3	1.5
01.01.2010 21:00:39.853 GMT+0300	1.43281	1.43273	1.2	1.2
01.01.2010 21:00:39.969 GMT+0300	1.43279	1.43271	1.5	3
01.01.2010 21:00:42.841 GMT+0300	1.43281	1.43269	2.1	1.5
01.01.2010 21:00:44.766 GMT+0300	1.43279	1.43267	3.4	2.7
01.01.2010 21:00:44.862 GMT+0300	1.43274	1.43265	1.5	1.4
01.01.2010 21:00:47.129 GMT+0300	1.4327	1.4326	2.7	3
01.01.2010 21:00:52.179 GMT+0300	1.43264	1.43252	1.4	1.5
01.01.2010 21:00:54.367 GMT+0300	1.43261	1.43249	7.4	7.9
01.01.2010 21:01:02.830 GMT+0300	1.43257	1.43243	1.5	1.1
01.01.2010 21:01:06.079 GMT+0300	1.43255	1.43247	2.3	1.5
01.01.2010 21:01:08.772 GMT+0300	1.43257	1.43247	3.4	2.8
01.01.2010 21:01:10.784 GMT+0300	1.43258	1.43246	3	1.7
01.01.2010 21:01:13.552 GMT+0300	1.43257	1.43249	1.7	1.3
01.01.2010 21:01:14.566 GMT+0300	1.43262	1.43246	2.9	1.5
01.01.2010 21:01:16.782 GMT+0300	1.43262	1.4325	5.1	3
01.01.2010 21:01:18.842 GMT+0300	1.43265	1.43251	1.5	1.3
01.01.2010 21:01:20.926 GMT+0300	1.43264	1.43252	2.3	2.5
01.01.2010 21:01:23.107 GMT+0300	1.43261	1.43249	3.8	1.2
01.01.2010 21:01:23.825 GMT+0300	1.4326	1.43248	1.5	1.7
01.01.2010 21:01:26.886 GMT+0300	1.43258	1.43246	3.2	1.5
01.01.2010 21:01:29.626 GMT+0300	1.43253	1.43241	3.2	1.5
01.01.2010 21:01:32.435 GMT+0300	1.43251	1.43241	1.9	1.6
01.01.2010 21:01:36.503 GMT+0300	1.43255	1.43243	8.7	1.2
01.01.2010 21:01:41.403 GMT+0300	1.43257	1.43249	1.5	1.5
01.01.2010 21:01:46.060 GMT+0300	1.4326	1.43248	1.7	3
01.01.2010 21:01:46.365 GMT+0300	1.4326	1.4325	1.5	1.5
01.01.2010 21:01:48.866 GMT+0300	1.43263	1.43251	43.4	2.5
01.01.2010 21:01:51.135 GMT+0300	1.43265	1.43252	4.1	3
01.01.2010 21:01:53.538 GMT+0300	1.43265	1.43257	1.9	2.3
01.01.2010 21:01:55.334 GMT+0300	1.43271	1.4326	1.9	1.2
01.01.2010 21:01:56.000 GMT+0300	1.43274	1.43262	1.7	1.5
01.01.2010 21:02:00.708 GMT+0300	1.43279	1.43267	4.2	1.9
01.01.2010 21:02:03.606 GMT+0300	1.43284	1.43271	1.5	1.5
01.01.2010 21:02:05.933 GMT+0300	1.43286	1.43273	3.2	1.9
01.01.2010 21:02:08.138 GMT+0300	1.43287	1.43275	4.9	3.8
01.01.2010 21:02:11.229 GMT+0300	1.43288	1.43274	1.1	1.5
01.01.2010 21:02:21.350 GMT+0300	1.43286	1.43272	1.2	3.2
